employee_id,department,region,education,gender,recruitment_channel,Training_Time,age,Prformance_Rating,Years_at_company,Working_Hours,Flexible_Timings,Workload_level,Monthly_Income,Work_Satisfaction,Percent_salary_hike,companies_worked,Marital_Status,Stress_status
39023,Procurement,region_2,Master's & above,m,other,1,49,3,4,7,Yes,Low,23000,No,525,4,Yes,Yes
76103,Sales & Marketing,region_3,Master's & above,m,sourcing,1,37,4,10,4,No,High,45000,No,10,3,No,No
40206,Operations,region_2,Bachelor's,m,other,2,32,4,5,6,No,Low,39000,No,8,2,No,No
54156,Operations,region_34,Master's & above,m,other,1,34,2,8,8,Yes,High,40000,Yes,12,3,Yes,Yes
62716,HR,region_22,Bachelor's,m,other,1,36,4,11,9,No,Low,45000,No,15,2,No,Yes
12178,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,35,3,7,10,No,High,56000,Yes,26,3,No,Yes
11430,Sales & Marketing,region_8,Bachelor's,m,other,1,40,,1,9,No,Low,34000,Yes,30,2,No,Yes
44116,HR,region_13,Bachelor's,m,other,1,29,4,2,8,No,High,45000,No,19,3,No,No
36413,Sales & Marketing,region_28,Master's & above,m,other,1,43,3,11,7,No,Low,57000,Yes,15,4,No,No
23379,Operations,region_11,Bachelor's,m,other,1,38,5,10,8,Yes,High,76000,No,20,6,Yes,Yes
58815,Sales & Marketing,region_2,Bachelor's,m,other,1,24,,1,9,No,High,87000,Yes,30,4,No,Yes
10914,Sales & Marketing,region_12,Bachelor's,m,other,1,27,5,6,7,Yes,Low,43000,Yes,25,2,Yes,No
36919,Sales & Marketing,region_7,Bachelor's,m,other,1,54,4,16,8,No,Low,87000,Yes,16,4,No,Yes
71068,Technology,region_2,Bachelor's,m,sourcing,3,31,5,4,7,Yes,Low,43000,No,20,3,Yes,No
73975,Operations,region_26,Bachelor's,m,sourcing,1,37,3,10,8,No,High,45000,Yes,25,5,No,Yes
65439,Legal,region_27,Bachelor's,f,other,1,27,5,2,9,No,High,34000,No,30,6,No,Yes
57888,Procurement,region_5,Bachelor's,f,sourcing,1,32,5,8,7,Yes,High,25000,Yes,25,5,Yes,Yes
75959,Procurement,region_2,Bachelor's,m,sourcing,1,43,3,7,9,Yes,High,45000,No,30,4,Yes,No
52208,R&D,region_30,Bachelor's,m,sourcing,1,32,4,4,8,Yes,High,18000,Yes,25,5,Yes,Yes
20933,Finance,region_16,Bachelor's,m,other,2,25,5,3,8,No,Low,60000,No,30,6,No,Yes
62355,Technology,region_33,Master's & above,m,sourcing,1,57,4,18,9,No,High,89000,Yes,23,5,No,Yes
36087,Procurement,region_8,Master's & above,f,other,1,33,4,7,10,Yes,High,23000,Yes,30,4,Yes,No
39208,Operations,region_2,Below Secondary,f,sourcing,1,24,,1,8,Yes,Low,45000,Yes,25,6,Yes,Yes
24341,Sales & Marketing,region_11,Master's & above,m,other,1,30,4,4,9,No,High,39000,No,30,7,No,No
43118,Technology,region_15,Bachelor's,m,sourcing,2,32,3,6,7,No,Low,40000,No,25,5,No,Yes
62507,Finance,region_2,Bachelor's,m,other,1,23,,1,8,No,Low,45000,Yes,30,4,No,No
34635,Sales & Marketing,region_3,Master's & above,m,sourcing,1,36,5,4,9,No,Low,56000,No,15,3,No,No
33516,Sales & Marketing,region_2,Bachelor's,f,other,2,37,4,9,7,No,Low,34000,Yes,20,5,No,Yes
60175,Analytics,region_22,Bachelor's,m,other,1,28,5,8,8,No,Low,45000,Yes,25,6,No,No
46407,Procurement,region_15,Bachelor's,f,other,1,30,1,5,9,Yes,Low,57000,No,30,3,Yes,Yes
47744,R&D,region_26,Bachelor's,m,sourcing,1,30,3,5,10,Yes,Low,76000,No,35,4,Yes,Yes
62452,Operations,region_31,Bachelor's,m,other,1,31,1,5,8,No,Low,87000,Yes,23,5,No,No
18076,Operations,region_32,Bachelor's,m,sourcing,1,31,4,5,9,No,Low,43000,Yes,35,6,No,Yes
10984,Operations,region_2,Master's & above,f,other,1,47,3,18,10,Yes,High,87000,Yes,30,4,Yes,Yes
77525,Sales & Marketing,region_25,Bachelor's,m,other,1,32,5,6,8,No,Low,45000,Yes,25,3,No,No
4307,HR,region_7,Master's & above,m,other,1,33,2,5,9,Yes,High,45000,No,20,3,Yes,No
25301,Operations,region_26,Bachelor's,m,other,1,26,3,1,7,Yes,Low,30000,Yes,28,4,Yes,No
58401,Operations,region_2,Bachelor's,m,other,1,55,3,11,8,Yes,High,20000,No,30,5,Yes,Yes
58436,Technology,region_11,Bachelor's,f,other,1,32,3,6,9,Yes,Low,25000,Yes,34,3,Yes,No
36658,Sales & Marketing,region_22,Bachelor's,m,other,1,28,2,3,7,Yes,High,45000,Yes,25,3,Yes,Yes
9546,Analytics,region_1,Master's & above,m,sourcing,1,30,3,4,8,Yes,Low,45000,No,30,2,Yes,No
22751,Sales & Marketing,region_7,Bachelor's,m,other,1,30,5,3,9,No,High,53000,No,25,3,No,No
21694,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,25,3,2,7,Yes,High,45000,No,30,4,Yes,No
21625,Sales & Marketing,region_2,,m,referred,1,24,5,3,8,No,Low,60000,Yes,25,4,No,No
12938,Analytics,region_6,Bachelor's,m,other,1,32,5,6,9,No,Low,45000,Yes,30,3,No,Yes
39727,Technology,region_2,Master's & above,m,sourcing,1,51,3,3,7,Yes,Low,43000,No,25,2,Yes,No
55951,Operations,region_22,Master's & above,f,other,2,50,5,12,9,Yes,High,56000,No,30,4,Yes,No
74673,Analytics,region_2,Bachelor's,f,other,1,35,4,10,7,No,High,43000,Yes,25,3,No,Yes
41173,Operations,region_11,Bachelor's,f,sourcing,1,31,3,3,9,No,High,45000,Yes,30,2,No,Yes
11662,HR,region_2,Master's & above,m,other,1,50,4,10,7,No,High,34000,Yes,25,3,No,Yes
55021,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,57,1,15,6,Yes,High,25000,No,30,4,Yes,Yes
21232,Sales & Marketing,region_28,Master's & above,f,other,1,30,3,3,9,No,Low,45000,No,25,3,No,Yes
5816,Procurement,region_15,Master's & above,m,other,1,32,3,2,7,Yes,High,45000,Yes,21,2,Yes,Yes
39583,Technology,region_2,Bachelor's,f,sourcing,1,52,4,11,8,Yes,Low,78300,No,19,1,Yes,Yes
75421,Sales & Marketing,region_24,Bachelor's,m,other,1,28,,1,9,No,Low,56000,Yes,20,3,No,No
21465,Operations,region_7,Master's & above,m,other,1,35,5,9,6,Yes,Low,45000,Yes,25,4,Yes,No
72275,Finance,region_31,Bachelor's,m,sourcing,1,41,4,11,7,No,High,43000,No,30,5,No,No
73156,Sales & Marketing,region_25,Bachelor's,m,other,1,38,3,4,9,Yes,Low,45000,No,25,3,Yes,Yes
26059,Sales & Marketing,region_26,Bachelor's,m,other,2,30,1,4,9,Yes,High,30000,No,30,2,Yes,No
32527,Analytics,region_28,Master's & above,m,sourcing,1,41,3,4,8,Yes,Low,45000,Yes,525,3,Yes,Yes
3868,Procurement,region_2,Master's & above,m,sourcing,2,38,3,11,7,No,High,45000,No,10,4,No,No
42266,Operations,region_12,Bachelor's,f,sourcing,1,30,3,6,10,Yes,Low,50000,Yes,8,4,Yes,Yes
31025,Sales & Marketing,region_9,Master's & above,m,other,1,28,2,4,7,No,High,34000,No,12,5,No,Yes
4586,Sales & Marketing,region_26,,m,other,2,24,3,2,6,Yes,High,45000,Yes,15,3,Yes,Yes
46907,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,31,1,3,8,No,Low,45000,Yes,20,3,No,No
55226,Procurement,region_2,Master's & above,f,sourcing,1,38,5,7,9,Yes,High,30000,No,25,2,Yes,No
19628,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,34,3,5,6,No,High,20000,No,30,3,No,Yes
50067,Sales & Marketing,region_26,Master's & above,m,other,1,32,1,4,8,Yes,Low,25000,No,25,4,Yes,No
34734,HR,region_23,Bachelor's,m,sourcing,1,35,5,10,9,Yes,High,45000,No,20,1,Yes,No
23655,HR,region_23,Master's & above,m,other,1,32,3,6,8,Yes,Low,45000,No,25,3,Yes,Yes
37557,Sales & Marketing,region_2,,m,sourcing,1,47,2,12,8,No,High,53000,No,30,4,No,No
37381,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,44,1,12,7,No,Low,45000,No,25,3,No,Yes
14924,Operations,region_12,Bachelor's,m,other,1,37,3,3,5,Yes,High,60000,Yes,30,4,Yes,Yes
47478,Sales & Marketing,region_15,,m,sourcing,1,40,1,15,7,No,Low,45000,No,19,2,No,Yes
69843,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,34,3,2,7,Yes,Low,43000,No,15,3,Yes,Yes
19633,Procurement,region_27,Bachelor's,f,sourcing,1,30,3,8,8,Yes,Low,56000,No,20,4,Yes,No
29153,Operations,region_8,Master's & above,m,sourcing,1,40,4,3,9,No,Low,43000,Yes,30,3,No,Yes
6109,Operations,region_7,Bachelor's,m,other,1,30,3,2,6,No,Low,45000,Yes,25,2,No,Yes
63506,Procurement,region_16,Bachelor's,f,other,1,30,5,5,8,Yes,Low,34000,Yes,16,4,Yes,No
17112,Sales & Marketing,region_25,,m,sourcing,1,35,2,7,9,Yes,Low,25000,No,20,2,Yes,No
76552,Operations,region_2,Master's & above,m,sourcing,1,59,3,7,7,Yes,Low,45000,No,25,4,Yes,No
35985,Technology,region_16,Bachelor's,f,other,1,29,1,3,7,Yes,Low,18000,Yes,30,4,Yes,Yes
76055,Analytics,region_34,Bachelor's,m,other,1,28,2,7,8,No,High,60000,Yes,25,3,No,Yes
46039,Legal,region_22,Bachelor's,m,sourcing,1,30,5,2,9,Yes,Low,89000,Yes,30,2,Yes,No
36183,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,36,2,3,7,No,High,23000,Yes,25,3,No,Yes
13851,Sales & Marketing,region_27,Bachelor's,m,sourcing,3,30,3,5,4,Yes,Low,45000,Yes,30,4,Yes,No
61552,Technology,region_7,Bachelor's,m,other,1,34,3,10,6,Yes,High,39000,No,23,4,Yes,Yes
16021,Finance,region_4,Bachelor's,m,sourcing,1,26,1,3,8,No,Low,40000,Yes,25,3,No,Yes
45988,R&D,region_2,Master's & above,m,sourcing,1,41,3,13,9,No,High,45000,No,21,4,No,Yes
67969,Operations,region_25,Bachelor's,f,other,1,33,3,9,10,No,Low,56000,Yes,19,3,No,Yes
71504,Operations,region_22,Bachelor's,m,sourcing,2,34,3,3,9,Yes,High,34000,No,20,4,Yes,Yes
42591,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,34,5,9,8,Yes,High,45000,Yes,25,5,Yes,Yes
15598,Technology,region_19,Bachelor's,m,other,1,36,4,8,7,No,Low,57000,Yes,30,3,No,Yes
77485,Analytics,region_7,Bachelor's,m,other,1,27,5,3,8,No,Low,76000,No,25,4,No,Yes
64315,Procurement,region_2,Master's & above,f,referred,1,38,4,3,9,Yes,Low,87000,No,30,4,Yes,Yes
2275,Operations,region_23,Bachelor's,m,other,1,33,5,9,7,Yes,High,43000,No,525,3,Yes,Yes
22947,Operations,region_22,Bachelor's,f,other,1,32,3,3,8,Yes,High,87000,Yes,10,4,Yes,Yes
68152,Procurement,region_2,Master's & above,m,sourcing,1,57,3,10,7,No,High,43000,Yes,8,4,No,No
43633,Procurement,region_2,Bachelor's,m,other,1,26,,1,8,No,High,45000,Yes,12,5,No,Yes
65857,Technology,region_2,Master's & above,f,referred,1,60,3,5,9,Yes,High,34000,No,15,3,Yes,Yes
10186,Sales & Marketing,region_26,Bachelor's,m,other,1,25,5,2,7,No,Low,25000,No,20,3,No,No
70188,R&D,region_2,Master's & above,m,other,1,36,4,9,9,Yes,High,45000,Yes,25,4,Yes,Yes
29435,Analytics,region_22,,m,sourcing,2,22,,1,8,Yes,High,18000,Yes,30,5,Yes,Yes
25403,Legal,region_7,Master's & above,m,other,1,36,1,7,8,No,Low,60000,Yes,25,4,No,No
45325,Technology,region_26,Bachelor's,f,other,1,26,3,3,9,No,High,89000,Yes,20,3,No,Yes
48706,Operations,region_24,Bachelor's,m,sourcing,1,29,1,2,10,No,Low,23000,Yes,25,2,No,Yes
18276,Sales & Marketing,region_2,Master's & above,m,other,2,52,3,3,8,Yes,Low,45000,No,30,4,Yes,Yes
63793,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,39,3,11,9,No,Low,39000,No,25,4,No,Yes
46056,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,38,5,4,7,Yes,Low,40000,No,30,3,Yes,Yes
11833,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,38,4,6,8,No,High,45000,No,19,4,No,Yes
9217,Technology,region_27,Master's & above,f,other,1,33,3,7,9,Yes,High,56000,Yes,15,5,Yes,Yes
47435,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,30,5,2,7,Yes,Low,34000,Yes,20,3,Yes,No
50091,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,29,5,2,8,No,Low,45000,Yes,30,2,No,Yes
50439,Operations,region_29,Bachelor's,f,sourcing,1,29,3,7,9,No,Low,57000,No,25,3,No,Yes
31379,Procurement,region_8,Master's & above,f,other,1,32,2,9,10,No,High,76000,Yes,16,4,No,Yes
63619,Operations,region_27,Bachelor's,m,sourcing,2,35,3,6,8,No,Low,87000,Yes,20,4,No,Yes
40824,Technology,region_23,Master's & above,m,other,1,43,3,10,9,No,High,45000,No,25,3,No,Yes
35612,Sales & Marketing,region_7,Master's & above,f,other,1,41,3,13,10,No,Low,45000,Yes,30,2,No,Yes
4977,Sales & Marketing,region_7,Bachelor's,m,other,4,32,1,8,8,No,High,30000,Yes,25,2,No,Yes
7456,Sales & Marketing,region_1,,m,other,1,28,,1,9,Yes,Low,20000,No,30,3,Yes,No
8956,Sales & Marketing,region_25,Master's & above,m,sourcing,3,33,3,6,7,No,High,25000,Yes,25,4,No,No
49934,Sales & Marketing,region_25,,m,other,1,30,3,5,8,No,Low,45000,Yes,30,3,No,Yes
54784,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,36,4,10,9,No,High,45000,Yes,23,2,No,No
72247,Procurement,region_15,Bachelor's,f,sourcing,1,30,3,8,7,Yes,High,53000,No,30,3,Yes,Yes
62397,Analytics,region_20,Bachelor's,m,other,2,32,5,7,8,Yes,Low,45000,No,25,2,Yes,Yes
20036,Procurement,region_15,Bachelor's,f,other,1,30,3,5,9,Yes,Low,60000,No,30,3,Yes,Yes
52624,Operations,region_22,Bachelor's,f,other,1,36,4,4,7,No,Low,45000,Yes,25,2,No,Yes
6774,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,5,6,8,No,High,43000,Yes,30,3,No,Yes
34331,Operations,region_12,Bachelor's,f,other,1,27,,1,9,Yes,High,56000,Yes,15,4,Yes,No
51692,Sales & Marketing,region_13,Master's & above,f,sourcing,1,41,1,9,7,Yes,High,43000,Yes,20,6,Yes,Yes
64222,Procurement,region_2,Master's & above,f,other,1,43,3,6,9,Yes,High,45000,Yes,25,4,Yes,No
31649,Sales & Marketing,region_26,,m,other,1,26,1,3,7,Yes,High,34000,No,30,2,Yes,No
431,Procurement,region_2,Bachelor's,m,other,3,60,3,16,9,Yes,Low,25000,Yes,35,4,Yes,Yes
56666,R&D,region_22,Bachelor's,m,sourcing,1,30,4,7,7,No,High,45000,No,23,7,No,No
24721,Operations,region_2,Master's & above,m,sourcing,1,34,3,7,6,Yes,Low,45000,Yes,35,8,Yes,No
44783,Finance,region_2,Master's & above,m,sourcing,1,32,3,3,9,No,Low,78300,Yes,30,4,No,No
6490,Sales & Marketing,region_2,Bachelor's,m,other,1,44,5,5,7,Yes,Low,56000,Yes,25,5,Yes,No
59796,Operations,region_29,Master's & above,m,sourcing,1,35,2,7,8,No,High,45000,No,20,4,No,Yes
57377,Operations,region_2,Master's & above,f,other,1,60,1,17,9,Yes,Low,43000,Yes,28,5,Yes,No
22125,Procurement,region_22,Bachelor's,f,sourcing,1,34,5,8,6,Yes,High,45000,No,30,6,Yes,Yes
44338,Operations,region_7,Bachelor's,m,sourcing,1,36,4,10,7,No,Low,30000,Yes,34,4,No,Yes
73478,Analytics,region_13,Bachelor's,m,sourcing,2,27,4,3,9,No,High,45000,Yes,25,3,No,No
77852,Technology,region_22,Bachelor's,m,sourcing,1,28,4,6,9,No,Low,45000,Yes,30,6,No,Yes
15468,Analytics,region_21,Bachelor's,m,other,2,26,3,2,8,Yes,Low,50000,No,25,4,Yes,Yes
16164,Operations,region_24,Bachelor's,f,other,1,29,4,3,9,Yes,High,34000,Yes,30,3,Yes,No
3854,Procurement,region_16,Master's & above,f,other,1,35,3,9,7,Yes,Low,45000,No,25,5,Yes,Yes
61283,Analytics,region_32,Bachelor's,m,sourcing,1,27,,1,8,No,High,45000,Yes,30,6,No,Yes
61197,HR,region_2,Bachelor's,m,sourcing,1,26,3,2,9,No,Low,30000,Yes,25,5,No,Yes
21024,Analytics,region_32,Bachelor's,m,other,1,33,3,7,7,Yes,Low,20000,Yes,30,4,Yes,Yes
33483,Operations,region_14,Master's & above,f,other,1,37,3,9,9,Yes,Low,25000,Yes,25,5,Yes,Yes
63115,HR,region_4,Master's & above,f,other,1,33,5,3,7,Yes,Low,45000,No,30,6,Yes,Yes
58492,Sales & Marketing,region_25,Master's & above,m,sourcing,1,35,5,3,9,Yes,Low,45000,Yes,25,5,Yes,No
59965,Procurement,region_2,Master's & above,f,sourcing,1,35,1,4,7,Yes,Low,53000,No,30,4,Yes,No
23081,R&D,region_11,Bachelor's,m,other,3,31,5,6,6,No,Low,45000,No,25,6,No,No
32197,Sales & Marketing,region_30,Bachelor's,f,sourcing,1,31,3,3,9,No,Low,60000,No,21,7,No,Yes
14085,Sales & Marketing,region_16,,m,sourcing,1,22,,1,7,No,Low,45000,Yes,19,5,No,Yes
19121,Technology,region_5,Bachelor's,m,other,1,41,5,3,8,No,High,43000,No,20,4,No,No
5503,Operations,region_27,Master's & above,f,other,1,37,5,4,9,Yes,Low,56000,No,25,3,Yes,Yes
1850,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,5,3,6,Yes,High,43000,Yes,30,5,Yes,Yes
48064,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,35,3,8,7,Yes,Low,45000,Yes,25,6,Yes,Yes
24103,Technology,region_2,Bachelor's,m,other,1,24,4,2,9,No,High,34000,No,30,3,No,Yes
24521,R&D,region_22,Bachelor's,m,other,1,27,4,3,9,Yes,Low,25000,No,525,4,Yes,No
20350,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,29,3,4,8,Yes,High,45000,No,10,5,Yes,No
28211,Sales & Marketing,region_25,Bachelor's,m,other,2,30,3,5,7,No,Low,18000,No,8,6,No,No
30181,Operations,region_31,Bachelor's,m,other,1,25,,1,10,Yes,High,60000,No,12,4,Yes,Yes
34514,Procurement,region_8,Master's & above,m,sourcing,1,39,1,3,7,Yes,High,89000,Yes,15,3,Yes,Yes
64503,Sales & Marketing,region_22,Master's & above,m,other,1,33,1,5,6,No,Low,23000,No,26,3,No,Yes
71299,Sales & Marketing,region_26,Master's & above,m,other,1,41,3,6,8,Yes,Low,45000,Yes,30,4,Yes,Yes
75960,Sales & Marketing,region_2,Bachelor's,f,other,1,37,5,4,9,Yes,Low,39000,Yes,19,5,Yes,Yes
44331,Sales & Marketing,region_19,Bachelor's,m,other,3,35,1,8,6,Yes,High,40000,No,15,3,Yes,Yes
2823,Analytics,region_2,Bachelor's,m,other,1,60,3,28,8,No,High,45000,Yes,20,3,No,No
48898,Procurement,region_2,Bachelor's,f,other,1,34,3,6,9,No,High,56000,No,30,2,No,Yes
15396,Sales & Marketing,region_30,Bachelor's,m,sourcing,3,31,1,9,8,No,High,34000,Yes,25,3,No,Yes
34824,Technology,region_7,Bachelor's,m,other,3,45,4,4,9,Yes,High,45000,No,16,4,Yes,Yes
75605,Procurement,region_34,Bachelor's,m,sourcing,1,27,3,3,7,Yes,Low,57000,No,20,4,Yes,No
40339,Sales & Marketing,region_7,Master's & above,m,other,1,54,4,14,8,Yes,High,76000,Yes,25,3,Yes,No
28748,Operations,region_13,Bachelor's,f,other,1,30,4,5,9,Yes,High,87000,Yes,30,2,Yes,No
30570,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,3,2,10,Yes,Low,43000,Yes,25,4,Yes,No
69028,Technology,region_11,Bachelor's,f,other,1,30,3,4,7,No,High,87000,No,30,3,No,Yes
7569,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,24,,1,8,Yes,Low,43000,Yes,25,2,Yes,Yes
57968,Sales & Marketing,region_33,Master's & above,m,sourcing,1,40,3,6,8,No,Low,45000,No,30,3,No,Yes
56678,Sales & Marketing,region_2,Master's & above,m,sourcing,3,35,1,3,7,Yes,Low,34000,No,23,4,Yes,No
5322,Finance,region_2,Master's & above,m,other,1,44,5,8,5,Yes,Low,25000,Yes,30,3,Yes,No
37934,Operations,region_22,Master's & above,f,other,1,42,5,4,7,Yes,Low,45000,Yes,25,2,Yes,Yes
59931,Sales & Marketing,region_2,Master's & above,m,other,1,35,5,8,9,No,Low,18000,Yes,30,1,No,No
60456,R&D,region_22,Bachelor's,f,sourcing,1,27,1,4,8,Yes,Low,60000,No,25,3,Yes,Yes
46215,Technology,region_24,Bachelor's,m,other,1,32,3,6,9,No,Low,89000,Yes,30,4,No,Yes
51966,Operations,region_2,Bachelor's,f,other,1,46,3,7,6,Yes,Low,23000,No,15,5,Yes,Yes
13333,Analytics,region_29,Bachelor's,m,other,2,31,1,4,8,Yes,High,45000,Yes,20,3,Yes,Yes
20063,Technology,region_16,Bachelor's,m,sourcing,1,28,3,3,9,Yes,Low,39000,No,25,2,Yes,Yes
49141,Analytics,region_26,Bachelor's,m,other,1,28,,1,7,No,High,40000,Yes,30,3,No,No
74207,Analytics,region_2,Master's & above,m,other,1,54,3,5,7,Yes,Low,45000,No,35,4,Yes,No
17594,Analytics,region_13,Bachelor's,m,other,1,34,3,7,8,No,High,56000,Yes,23,4,No,No
75735,Technology,region_32,Bachelor's,f,other,2,31,3,3,9,Yes,Low,34000,No,35,5,Yes,No
63389,Legal,region_22,Bachelor's,m,other,1,31,,1,7,Yes,High,45000,No,30,3,Yes,No
47726,Technology,region_2,Bachelor's,m,other,1,38,4,9,4,Yes,Low,45000,Yes,25,3,Yes,Yes
27579,Operations,region_22,Master's & above,m,other,1,58,4,31,6,Yes,High,53000,No,20,2,Yes,Yes
52051,Procurement,region_11,Master's & above,m,sourcing,1,35,4,3,8,No,High,45000,Yes,28,3,No,No
67122,Sales & Marketing,region_2,,f,other,1,43,5,11,9,Yes,Low,60000,Yes,30,4,Yes,Yes
15903,Operations,region_23,Master's & above,f,other,1,32,4,4,10,No,Low,45000,Yes,34,1,No,No
73906,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,29,3,3,9,No,Low,43000,Yes,25,3,No,Yes
21601,Operations,region_31,Bachelor's,m,other,1,28,5,4,8,No,High,56000,No,30,4,No,Yes
57979,Technology,region_4,Bachelor's,m,sourcing,1,28,3,5,7,Yes,High,43000,Yes,25,3,Yes,Yes
20258,Analytics,region_29,,m,sourcing,1,28,5,2,8,No,High,45000,No,30,4,No,Yes
18253,Sales & Marketing,region_1,Bachelor's,f,other,1,28,2,6,9,No,High,34000,No,25,2,No,No
53073,Technology,region_2,Bachelor's,m,sourcing,1,33,3,7,7,Yes,High,25000,Yes,30,3,Yes,Yes
48862,Procurement,region_17,Bachelor's,f,other,1,40,4,6,8,Yes,Low,45000,No,25,4,Yes,Yes
17650,Technology,region_2,Bachelor's,f,other,1,55,3,8,7,No,High,18000,Yes,30,3,No,No
44770,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,30,3,4,8,No,Low,60000,No,25,2,No,Yes
76402,Operations,region_7,Master's & above,f,other,1,44,2,13,9,No,Low,89000,No,30,4,No,No
24636,Procurement,region_11,Bachelor's,f,other,1,32,1,7,10,No,Low,23000,No,25,2,No,No
51084,Sales & Marketing,region_22,Bachelor's,m,other,2,29,,1,8,No,High,45000,Yes,30,4,No,Yes
60478,Operations,region_4,Bachelor's,m,other,1,44,4,14,9,Yes,Low,39000,No,25,4,Yes,Yes
42532,Sales & Marketing,region_15,Bachelor's,m,other,1,51,1,22,10,No,High,40000,No,21,3,No,No
7148,Finance,region_22,Bachelor's,f,other,1,30,3,4,8,Yes,Low,45000,No,19,2,Yes,No
10219,Operations,region_25,Bachelor's,f,sourcing,1,29,4,2,9,Yes,High,56000,Yes,20,3,Yes,Yes
46889,Procurement,region_22,Bachelor's,f,other,1,27,3,4,7,No,Low,34000,Yes,25,4,No,No
38825,Operations,region_22,Bachelor's,f,other,1,27,5,4,8,Yes,High,45000,No,30,4,Yes,Yes
34143,Sales & Marketing,region_7,,m,sourcing,1,22,,1,9,No,High,57000,No,25,3,No,Yes
68114,Operations,region_22,Bachelor's,f,sourcing,1,37,5,11,7,Yes,Low,76000,No,30,4,Yes,No
42884,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,40,3,4,8,No,High,87000,Yes,525,3,No,Yes
49996,Technology,region_16,Bachelor's,f,referred,1,26,4,3,9,No,High,43000,No,10,4,No,No
9898,Procurement,region_20,Master's & above,m,sourcing,7,38,5,10,7,Yes,Low,87000,Yes,8,5,Yes,Yes
65371,Operations,region_26,Bachelor's,m,sourcing,2,33,3,7,8,Yes,High,43000,Yes,12,3,Yes,Yes
54099,Analytics,region_22,Bachelor's,m,sourcing,1,25,4,2,9,Yes,Low,45000,Yes,15,4,Yes,No
55019,Technology,region_16,Bachelor's,f,other,1,59,3,14,7,No,High,34000,No,20,4,No,Yes
3919,Operations,region_22,Master's & above,m,sourcing,1,32,4,3,9,Yes,Low,25000,Yes,25,3,Yes,Yes
47551,Operations,region_16,Bachelor's,f,other,1,25,4,2,7,No,High,45000,Yes,30,4,No,Yes
55909,Sales & Marketing,region_1,Master's & above,m,other,1,39,3,3,9,No,Low,18000,No,25,4,No,No
19386,R&D,region_4,Master's & above,m,other,2,45,3,5,7,Yes,Low,60000,Yes,20,5,Yes,Yes
60698,Operations,region_15,Bachelor's,f,other,1,43,5,12,6,Yes,Low,89000,Yes,25,3,Yes,Yes
36171,Operations,region_13,Bachelor's,f,other,1,31,5,2,9,Yes,Low,23000,Yes,30,3,Yes,Yes
7454,Sales & Marketing,region_2,Master's & above,f,other,1,55,3,10,7,No,Low,45000,No,25,4,No,Yes
5510,Operations,region_15,,m,sourcing,1,34,5,8,8,Yes,Low,39000,Yes,30,5,Yes,No
53912,Technology,region_7,Bachelor's,f,other,1,39,4,13,9,No,Low,40000,No,19,4,No,Yes
8769,HR,region_2,Bachelor's,f,referred,1,37,4,3,6,Yes,Low,45000,Yes,15,3,Yes,Yes
55936,Sales & Marketing,region_2,Master's & above,m,sourcing,1,35,2,7,7,No,Low,56000,Yes,20,2,No,Yes
34,Operations,region_14,Bachelor's,m,other,1,43,3,13,9,Yes,High,34000,No,30,4,Yes,Yes
36078,Technology,region_13,Master's & above,f,sourcing,1,60,3,34,9,No,Low,45000,Yes,25,4,No,Yes
40133,Sales & Marketing,region_4,Master's & above,m,sourcing,1,45,3,7,8,Yes,High,57000,No,16,3,Yes,Yes
59384,Operations,region_15,Bachelor's,m,sourcing,1,32,3,7,7,No,Low,76000,Yes,20,4,No,No
47973,Sales & Marketing,region_2,Bachelor's,m,referred,1,38,5,7,10,No,High,87000,No,25,5,No,Yes
36318,Sales & Marketing,region_22,Master's & above,m,other,1,36,5,9,7,Yes,Low,43000,Yes,30,3,Yes,No
33414,Sales & Marketing,region_22,Bachelor's,m,other,1,30,5,6,6,No,High,87000,No,25,2,No,No
6752,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,43,3,13,8,Yes,Low,45000,No,30,3,Yes,Yes
48990,Finance,region_27,Bachelor's,f,sourcing,1,26,3,3,9,Yes,High,45000,No,25,4,Yes,Yes
